Company_Name,Location,Sector,Amount ($),Stage,Year
Unbox Robotics,Bangalore,Technology,1200000.0,bridge,2021-01-01
upGrad,Mumbai,Technology,120000000.0,undisclosed,2021-01-01
Lead School,Mumbai,Technology,30000000.0,series d,2021-01-01
Bizongo,Mumbai,Technology,51000000.0,series c,2021-01-01
FypMoney,Gurugram,Finance,2000000.0,seed,2021-01-01
Urban Company,Delhi,Technology,188000000.0,undisclosed,2021-01-01
Comofi Medtech,Bangalore,Technology,200000.0,undisclosed,2021-01-01
Qube Health,Mumbai,Technology,1100000.0,bridge,2021-01-01
Vitra.ai,Bangalore,Technology,3982000.0,undisclosed,2021-01-01
Taikee,Mumbai,Technology,1000000.0,undisclosed,2021-01-01
Fitterfly,Mumbai,Technology,3000000.0,bridge,2021-01-01
FreeStand,Delhi,Technology,100000.0,undisclosed,2021-01-01
MyDentalPlan,Bangalore,Technology,700000.0,seed,2021-01-01
Freyr Energy,Hyderabad,Energy,2000000.0,undisclosed,2021-01-01
DealShare,Jaipur,Technology,9000000.0,undisclosed,2021-01-01
Tessolve,Bangalore,Technology,40000000.0,undisclosed,2021-01-01
Smart Joules,Delhi,Energy,49000000.0,undisclosed,2021-01-01
ORAI,Bangalore,Technology,400000.0,bridge,2021-01-01
ixamBee,Delhi,Technology,300000.0,seed,2021-01-01
CoinSwitch Kuber,Bangalore,Finance,25000000.0,series b,2021-01-01
Razorpay,Bangalore,Finance,160000000.0,series e,2021-01-01
Uable,Bangalore,Technology,913500.0,seed,2021-01-01
ZFW Hospitality,Delhi,Technology,150000.0,bridge,2021-01-01
Optimized Electrotech,Ahmedabad,Technology,1800000.0,bridge,2021-01-01
Northern Arc,Chennai,Finance,5000000.0,undisclosed,2021-01-01
Chara,Bangalore,Technology,850000.0,seed,2021-01-01
Sirona Hygiene,Delhi,Technology,3000000.0,series a,2021-01-01
Pristyn Care,Gurugram,Technology,53000000.0,series d,2021-01-01
TrulyMadly,Delhi,Technology,2000000.0,bridge,2021-01-01
Vidyakul,Undisclosed,Technology,500000.0,seed,2021-01-01
Jambox Games,Bangalore,Technology,1100000.0,seed,2021-01-01
Miko,Mumbai,Technology,6000000.0,undisclosed,2021-01-01
SuperK,Small Towns,Technology,800000.0,seed,2021-01-01
TagZ Foods,Bangalore,Technology,500000.0,bridge,2021-01-01
Fuel Buddy,Delhi,Energy,1000000.0,undisclosed,2021-01-01
M1xchange,Gurugram,Finance,10000000.0,undisclosed,2021-01-01
Spintly,Goa,Technology,500000.0,undisclosed,2021-01-01
EF Polymer,Rajsamand,Technology,200000.0,undisclosed,2021-01-01
boAt,Delhi,Technology,6000000.0,undisclosed,2021-01-01
TruNativ,Mumbai,Technology,913500.0,seed,2021-01-01
iBus,Bangalore,Telecommunication,21000000.0,undisclosed,2021-01-01
Puresh Daily,Ranchi,Technology,100000.0,seed,2021-01-01
LearnVern,Ahmedabad,Technology,1000000.0,undisclosed,2021-01-01
LimeChat,Faridabad,Technology,7500000.0,seed,2021-01-01
Dybo,Bangalore,Technology,100000.0,seed,2021-01-01
moEVing,Gurugram,Transport,1000000.0,seed,2021-01-01
WeWork India,Bangalore,Health,26000000.0,undisclosed,2021-01-01
Solethreads,Gurugram,Beauty & Fashion,1000000.0,series a,2021-01-01
Beldara,Mumbai,Technology,7400000.0,undisclosed,2021-01-01
CredFlow,Delhi,Finance,2000000.0,seed,2021-01-01
Do Your Thng,Gurugram,Technology,1500000.0,undisclosed,2021-01-01
Oye Rickshaw,Gurugram,Transport,3000000.0,undisclosed,2021-01-01
Legitquest,Delhi,Business Intelligence,600000.0,undisclosed,2021-01-01
Swiggy,Bangalore,Technology,800000000.0,undisclosed,2021-01-01
AntWak,Bangalore,Technology,913500.0,seed,2021-01-01
PlayShifu,Bangalore,Technology,17000000.0,series b,2021-01-01
Pitstop,Bangalore,Transport,3500000.0,bridge,2021-01-01
Lendingkart,Ahmedabad,Finance,15000000.0,unstaged,2021-01-01
CRED,Bangalore,Finance,215000000.0,series d,2021-01-01
Karnival,Bangalore,Technology,2500000.0,seed,2021-01-01
PharmEasy,Mumbai,Technology,350000000.0,series e,2021-01-01
WESS,Mumbai,Energy,2000000.0,seed,2021-01-01
ShopSe,Mumbai,Finance,5500000.0,undisclosed,2021-01-01
Fantasy Akhada,Gurugram,Technology,600000.0,undisclosed,2021-01-01
Rage Coffee,Delhi,Technology,1100000.0,bridge,2021-01-01
Groww,Bangalore,Finance,83000000.0,series d,2021-01-01
Avanti Finance,Bangalore,Finance,26000000.0,series a,2021-01-01
Kudos,Pune,Finance,1100000.0,bridge,2021-01-01
OfBusiness,Gurugram,Finance,110000000.0,undisclosed,2021-01-01
Superpro.ai,Bangalore,Media and Entertainment,3000000.0,seed,2021-01-01
ShareChat,Bangalore,Media and Entertainment,500000000.0,undisclosed,2021-01-01
WiT-ACE,Gurugram,Business Intelligence,1000000.0,seed,2021-01-01
Spinny,Gurugram,Technology,65000000.0,series c,2021-01-01
Alteria Capital,Mumbai,Finance,150000000000.0,unstaged,2021-01-01
Safexpay,Thane,Finance,6000000.0,undisclosed,2021-01-01
PumPumPum,Gurugram,Technology,700000.0,bridge,2021-01-01
Speciale Invest,Bangalore,Finance,10000000.0,undisclosed,2021-01-01
Eunimart,Hyderabad,Technology,700000.0,bridge,2021-01-01
Meesho,Bangalore,Technology,300000000.0,undisclosed,2021-01-01
CareerLabs,Bangalore,Technology,2200000.0,undisclosed,2021-01-01
Uable,Bangalore,Technology,35000000.0,bridge,2021-01-01
Zoko,Bangalore,Technology,140000000.0,seed,2021-01-01
GetWork,Gurugram,Business Intelligence,200000.0,seed,2021-01-01
Easebuzz,Pune,Technology,4000000.0,series a,2021-01-01
Chingari,Bangalore,Media and Entertainment,13000000.0,undisclosed,2021-01-01
DusMinute,Bangalore,Technology,1100000.0,bridge,2021-01-01
Onsurity,Bangalore,Health,3982000.0,undisclosed,2021-01-01
Karbon Card,Bangalore,Finance,3982000.0,undisclosed,2021-01-01
Factors.AI,Bangalore,Technology,2000000.0,undisclosed,2021-01-01
Elevar,Mumbai,Technology,2000000.0,undisclosed,2021-01-01
Studio Sirah,Bangalore,Technology,800000.0,undisclosed,2021-01-01
OTO Capital,Mumbai,Finance,6000000.0,undisclosed,2021-01-01
1Bridge,Bangalore,Technology,2500000.0,undisclosed,2021-01-01
Skeps,Gurugram,Finance,9500000.0,undisclosed,2021-01-01
Curefoods,Bangalore,Technology,13000000.0,undisclosed,2021-01-01
TartanSense,Bangalore,Technology,5000000.0,undisclosed,2021-01-01
Bewakoof,Mumbai,Beauty & Fashion,8000000.0,undisclosed,2021-01-01
Kirana247,Delhi,Transport,1000000.0,undisclosed,2021-01-01
FanPlay,Undisclosed,Technology,1200000.0,undisclosed,2021-01-01
NeoDocs,Mumbai,Technology,3982000.0,undisclosed,2021-01-01
IsGoingOnline,Kochi,Technology,200000.0,undisclosed,2021-01-01
Camp K12,Gurugram,Technology,12000000.0,undisclosed,2021-01-01
Elda Health,Bangalore,Health,1500000.0,undisclosed,2021-01-01
Sporjo,Mumbai,Technology,2000000.0,undisclosed,2021-01-01
Advantage Club,Mumbai,Technology,1700000.0,undisclosed,2021-01-01
SuperGaming,Pune,Technology,5500000.0,undisclosed,2021-01-01
Ruptok,Delhi,Finance,1000000.0,undisclosed,2021-01-01
TartanSense,Bangalore,Technology,5000000.0,series a,2021-01-01
Kirana247,Delhi,Transport,1000000.0,bridge,2021-01-01
NeoDocs,Mumbai,Technology,1100000.0,bridge,2021-01-01
IsGoingOnline,Kochi,Technology,200000.0,bridge,2021-01-01
Camp K12,Gurugram,Technology,12000000.0,series a,2021-01-01
Elda Health,Bangalore,Health,1500000.0,seed,2021-01-01
Sporjo,Mumbai,Technology,2000000.0,bridge,2021-01-01
SuperGaming,Pune,Technology,5500000.0,series a,2021-01-01
O’ Be Cocktails,Bangalore,Technology,400000.0,undisclosed,2021-01-01
Zetwerk,Bangalore,Technology,150000000.0,series e,2021-01-01
AppsForBharat,Bangalore,Technology,4000000.0,seed,2021-01-01
Imagimake,Mumbai,Technology,3982000.0,undisclosed,2021-01-01
Khatabook,Bangalore,Finance,100000000.0,series c,2021-01-01
Smytten,Gurugram,Technology,6000000.0,series a,2021-01-01
Syook,Bangalore,Technology,1000000.0,series a,2021-01-01
Akudo,Bangalore,Finance,1100000.0,bridge,2021-01-01
NOTO,Mumbai,Technology,500000.0,bridge,2021-01-01
Lumiq,Noida,Technology,2000000.0,seed,2021-01-01
CommerceUp,Gurugram,Technology,913500.0,seed,2021-01-01
Breathe Well-being,Gurugram,Technology,5500000.0,series a,2021-01-01
Hike,Delhi,Technology,3982000.0,undisclosed,2021-01-01
House of Kieraya,Bangalore,Technology,15000000.0,undisclosed,2021-01-01
goEgoNetwork,Pune,Transport,2000000.0,undisclosed,2021-01-01
Probus,Delhi,Technology,500000.0,bridge,2021-01-01
DrinkPrime,Bangalore,Technology,1000000.0,undisclosed,2021-01-01
Smart Express,Mumbai,Transport,10000000.0,seed,2021-01-01
Smallcase,Bangalore,Finance,40000000.0,series c,2021-01-01
SATYA MicroCapital,Delhi,Finance,10000000.0,undisclosed,2021-01-01
Snack Amor,Mumbai,Technology,3982000.0,undisclosed,2021-01-01
Postman,Bangalore,Technology,225000000.0,series d,2021-01-01
Hashnode,Bangalore,Technology,6700000.0,series a,2021-01-01
RACEnergy,Hyderabad,Transport,1300000.0,seed,2021-01-01
BharatPe,Delhi,Finance,20000000.0,unstaged,2021-01-01
Gyde,Pune,Technology,250000.0,seed,2021-01-01
BatteryPool,Pune,Transport,913500.0,seed,2021-01-01
AgNext,Chandigarh,Technology,21000000.0,series a,2021-01-01
Xpresslane,Bangalore,Technology,400000.0,bridge,2021-01-01
LoanKuber,Delhi,Finance,1200000.0,bridge,2021-01-01
OYO,Gurugram,Health,5000000.0,series f,2021-01-01
Rapido,Bangalore,Technology,52000000.0,undisclosed,2021-01-01
YPay,Noida,Finance,400000.0,undisclosed,2021-01-01
SleepyCat,Mumbai,Technology,3800000.0,undisclosed,2021-01-01
Ultrahuman,Bangalore,Health,17500000.0,undisclosed,2021-01-01
UpScalio,Gurugram,Technology,42000000.0,undisclosed,2021-01-01
Yellow Class,Gurugram,Technology,6000000.0,undisclosed,2021-01-01
Yojak,Gurugram,Technology,3800000.0,undisclosed,2021-01-01
CreatorStack,Bangalore,Technology,2000000.0,undisclosed,2021-01-01
Expertrons,Mumbai,Technology,2300000.0,undisclosed,2021-01-01
Rage Coffee,Delhi,Technology,5000000.0,undisclosed,2021-01-01
Klub,Bangalore,Finance,20000000.0,undisclosed,2021-01-01
Navia Life Care,Delhi,Technology,1000000.0,undisclosed,2021-01-01
1K Kirana Bazaar,Gurugram,Technology,7000000.0,undisclosed,2021-01-01
Zupee,Gurugram,Technology,30000000.0,undisclosed,2021-01-01
Locale.ai,Bangalore,Business Intelligence,1000000.0,undisclosed,2021-01-01
VerSe Innovation,Bangalore,Media and Entertainment,450000000.0,undisclosed,2021-01-01
MetroRide,Bangalore,Transport,3982000.0,undisclosed,2021-01-01
Miko,Mumbai,Technology,28000000.0,undisclosed,2021-01-01
Whiz League,Delhi,Technology,300000.0,undisclosed,2021-01-01
Hash,Delhi,Technology,3500000.0,undisclosed,2021-01-01
Unacademy,Bangalore,Technology,3982000.0,undisclosed,2021-01-01
Log 9 Materials,Bangalore,Technology,8500000.0,series a,2021-01-01
upGrad,Mumbai,Technology,25000000.0,undisclosed,2021-01-01
FlashPrep,Bangalore,Technology,500000.0,bridge,2021-01-01
Kenko Health,Mumbai,Technology,1700000.0,bridge,2021-01-01
Wiz Freight,Chennai,Transport,3500000.0,seed,2021-01-01
Credgenics,Delhi,Finance,25000000.0,series a,2021-01-01
BlueLearn,Goa,Technology,400000.0,bridge,2021-01-01
NimbleBox.ai,Chennai,Technology,1000000.0,seed,2021-01-01
Pickrr,Gurugram,Transport,12000000.0,series b,2021-01-01
Stellaris Venture Partners,Bangalore,Finance,225000000.0,undisclosed,2021-01-01
Grip Invest,Gurugram,Finance,3000000.0,series a,2021-01-01
Heads Up For Tails,Delhi,Technology,37000000.0,series a,2021-01-01
Blue Tokai Coffee Roasters,Delhi,Technology,2000000.0,bridge,2021-01-01
Neeman,Hyderabad,Technology,2000000.0,series a,2021-01-01
BharatPe,Delhi,Finance,370000000.0,series e,2021-01-01
GoSats,Bangalore,Finance,700000.0,seed,2021-01-01
StockGro,Bangalore,Finance,5000000.0,bridge,2021-01-01
Onsurity,Bangalore,Health,16000000.0,series a,2021-01-01
Khabri,Gurugram,Media and Entertainment,2000000.0,bridge,2021-01-01
Celcius,Mumbai,Transport,500000.0,undisclosed,2021-01-01
AyuRythm,Bangalore,Health,913500.0,seed,2021-01-01
Enguru,Bangalore,Technology,1100000.0,bridge,2021-01-01
Rocket Skills,Gurugram,Technology,200000.0,bridge,2021-01-01
RenewBuy,Gurugram,Finance,10000000.0,series c,2021-01-01
Faarms,Bangalore,Technology,2000000.0,seed,2021-01-01
UrbanMatrix Technologies,Chennai,Technology,100000.0,undisclosed,2021-01-01
Jupiter,Mumbai,Finance,44000000.0,series b,2021-01-01
Pixuate,Bangalore,Technology,1000000.0,seed,2021-01-01
Playo,Bangalore,Technology,500000.0,bridge,2021-01-01
Toothsi,Mumbai,Technology,20000000.0,series b,2021-01-01
Soothe Healthcare,Delhi,Technology,10000000.0,series c,2021-01-01
Goodmeetings,Bangalore,Technology,1700000.0,series a,2021-01-01
Apnaklub,Bangalore,Technology,3500000.0,seed,2021-01-01
ChefKart,Gurugram,Technology,300000.0,bridge,2021-01-01
Fashinza,Gurugram,Beauty & Fashion,20000000.0,series a,2021-01-01
Fabheads,Chennai,Technology,1100000.0,bridge,2021-01-01
QuickShift,Pune,Transport,770000.0,seed,2021-01-01
StackBOX,Bangalore,Transport,1200000.0,undisclosed,2021-01-01
MedPrime Technologies,Thane,Health,913500.0,seed,2021-01-01
infra.market,Thane,Technology,125000000.0,series d,2021-01-01
CollegeDekho,Gurugram,Technology,35000000.0,series b,2021-01-01
BOX8,Mumbai,Technology,40000000.0,undisclosed,2021-01-01
Simpl,Bangalore,Technology,40000000.0,series b,2021-01-01
8i Ventures,Mumbai,Finance,50000000.0,undisclosed,2021-01-01
PayGlocal,Bangalore,Finance,4900000.0,series a,2021-01-01
Curefit,Bangalore,Lifestyle,145000000.0,undisclosed,2021-01-01
Pocket FM,Bangalore,Technology,22000000.0,series b,2021-01-01
CHARGE+ZONE,Vadodara,Transport,10000000.0,undisclosed,2021-01-01
PlanetSpark,Gurugram,Business Intelligence,13000000.0,series b,2021-01-01
LenDenClub,Mumbai,Finance,10000000.0,series a,2021-01-01
CometChat,Mumbai,Technology,10000000.0,series a,2021-01-01
AgroStar,Pune,Technology,70000000.0,series d,2021-01-01
Bizongo,Mumbai,Technology,100000000.0,series d,2021-01-01
Probus Insurance,Mumbai,Finance,6700000.0,undisclosed,2021-01-01
MoEngage,Bangalore,Technology,30000000.0,series d,2021-01-01
CloudSEK,Bangalore,Business Intelligence,7000000.0,series a,2021-01-01
Exponent Energy,Bangalore,Transport,5000000.0,bridge,2021-01-01
Trinkerr,Bangalore,Technology,6600000.0,series a,2021-01-01
Zorro,Gurugram,Business Intelligence,32000000.0,seed,2021-01-01
Ultraviolette,Bangalore,Transport,150000000.0,series c,2021-01-01
NephroPlus,Hyderabad,Health,24000000.0,series e,2021-01-01
Unremot,Bangalore,Technology,700000.0,seed,2021-01-01
FanAnywhere,Bangalore,Finance,913500.0,seed,2021-01-01
PingoLearn,Pune,Technology,200000.0,undisclosed,2021-01-01
Spry,Mumbai,Media and Entertainment,1500000.0,seed,2021-01-01
Enmovil,Hyderabad,Technology,1300000.0,bridge,2021-01-01
ASQI Advisors,Mumbai,Finance,1000000.0,bridge,2021-01-01
Insurance Samadhan,Delhi,Finance,725000.0,bridge,2021-01-01
Evenflow Brands,Mumbai,Technology,500000.0,undisclosed,2021-01-01
MasterChow,Delhi,Technology,461000.0,seed,2021-01-01
Fullife Healthcare,Undisclosed,Health,22000000.0,undisclosed,2021-01-01
MoEVing,Gurugram,Technology,5000000.0,undisclosed,2021-01-01
Pristyn Care,Gurugram,Health,96000000.0,series e,2021-01-01
Plix,Mumbai,Lifestyle,5000000.0,series a,2021-01-01
Uni Cards,Bangalore,Finance,70000000.0,series a,2021-01-01
Practically,Hyderabad,Technology,5000000.0,undisclosed,2021-01-01
Nestasia,Kolkata,Technology,4000000.0,series a,2021-01-01
Vedic Cosmeceuticals,Noida,Beauty & Fashion,32000000.0,series a,2021-01-01
Juspay,Bangalore,Finance,60000000.0,series c,2021-01-01
TranZact,Mumbai,Technology,7000000.0,series a,2021-01-01
Atomberg,Mumbai,Technology,20000000.0,undisclosed,2021-01-01
Ola,Bangalore,Transport,500000000.0,undisclosed,2021-01-01
Mohalla Tech,Bangalore,Media and Entertainment,266000000.0,series g,2021-01-01
Stack,Bangalore,Finance,4500000.0,seed,2021-01-01
PropReturns,Mumbai,Technology,1200000.0,undisclosed,2021-01-01
WeSkill,Gurugram,Technology,4000000.0,bridge,2021-01-01
Fitpage,Mumbai,Lifestyle,300000.0,undisclosed,2021-01-01
ShopMyLooks,Noida,Technology,200000.0,undisclosed,2021-01-01
ByteLearn,Noida,Technology,9500000.0,seed,2021-01-01
Dista,Pune,Technology,1200000.0,seed,2021-01-01
OfBusiness,Gurugram,Finance,325000000.0,undisclosed,2021-01-01
FRND,Bangalore,Media and Entertainment,6500000.0,series a,2021-01-01
Metadome,Bangalore,Technology,4000000.0,bridge,2021-01-01
Keka HR,Hyderabad,Technology,1600000.0,undisclosed,2021-01-01
The Gourmet Jar,Noida,Technology,150000.0,undisclosed,2021-01-01
Flo Mobility,Bangalore,Technology,400000.0,undisclosed,2021-01-01
Yodacart,Thane,Technology,225000.0,bridge,2021-01-01
TheHouseMonk,Bangalore,Technology,5000000.0,undisclosed,2021-01-01
Zepto,Bangalore,Technology,100000000.0,undisclosed,2021-01-01
Sirona Hygiene,Delhi,Lifestyle,10000000.0,undisclosed,2021-01-01
Jumbotail,Bangalore,Technology,85000000.0,series c,2021-01-01
Captain Fresh,Bangalore,Transport,40000000.0,series b,2021-01-01
Deciwood,Delhi,Technology,200000.0,undisclosed,2021-01-01
Kohbee,Bangalore,Technology,235000.0,bridge,2021-01-01
Perfora,Gurugram,Technology,260000.0,bridge,2021-01-01
Unbox Robotics,Pune,Transport,7000000.0,series a,2021-01-01
Ninety One,Ahmedabad,Technology,30000000.0,series a,2021-01-01
Gobillion,Delhi,Technology,2900000.0,seed,2021-01-01
RIPPLR,Bangalore,Transport,12000000.0,bridge,2021-01-01
SK Finance,Jaipur,Finance,53000000.0,series f,2021-01-01
Eggoz,Gurugram,Technology,3500000.0,series a,2021-01-01
Fabriclore,Jaipur,Beauty & Fashion,700000.0,bridge,2021-01-01
Veefin,Mumbai,Technology,3000000.0,undisclosed,2021-01-01
Verandah,Mumbai,Beauty & Fashion,1000000.0,seed,2021-01-01
Karkinos Healthcare,Mumbai,Health,3982000.0,undisclosed,2021-01-01
OWO Technologies,Gurugram,Technology,3000000.0,seed,2021-01-01
EsportsXO,Bangalore,Technology,1100000.0,seed,2021-01-01
Zorgers,Mohali,Health,3982000.0,undisclosed,2021-01-01
BangDB,Bangalore,Technology,3982000.0,undisclosed,2021-01-01
Neobank Jupiter,Mumbai,Finance,86000000.0,series c,2021-01-01
Skippi Ice Pops,Hyderabad,Technology,130000.0,undisclosed,2021-01-01
Glii,Noida,Technology,10000.0,seed,2021-01-01
GlobalBees,Delhi,Technology,111000000.0,series b,2021-01-01
Mamaearth,Gurugram,Lifestyle,37000000.0,undisclosed,2021-01-01
SecureNow,Gurugram,Finance,6000000.0,series b,2021-01-01
Vendor Infra,Gurugram,Technology,265000.0,undisclosed,2021-01-01
Hakuna Matata,Chennai,Technology,1000000.0,undisclosed,2021-01-01
OneCard,Pune,Finance,76000000.0,undisclosed,2021-01-01
Doubtnut,Gurugram,Technology,30000000.0,series b,2021-01-01
Hubhopper,Delhi,Lifestyle,3982000.0,undisclosed,2021-01-01
Infra.Market,Thane,Technology,100000000.0,series c,2021-01-01
Battery Smart,Delhi,Technology,913500.0,seed,2021-01-01
Kutuki,Bangalore,Technology,2000000.0,seed,2021-01-01
Onelife,Mumbai,Health,3982000.0,undisclosed,2021-01-01
Eupheus,Delhi,Technology,4000000.0,series b,2021-01-01
KreditBee,Bangalore,Finance,75000000.0,series c,2021-01-01
Pencil,Mumbai,Media and Entertainment,1000000.0,bridge,2021-01-01
Aisle,Bangalore,Technology,1100000.0,bridge,2021-01-01
Marquee Equity,Mumbai,Finance,3800000.0,undisclosed,2021-01-01
UptimeAI,Bangalore,Technology,1500000.0,seed,2021-01-01
WizKlub,Bangalore,Technology,800000.0,bridge,2021-01-01
Zolve,Bangalore,Finance,15000000.0,seed,2021-01-01
MediBuddy,Bangalore,Technology,3000000.0,unstaged,2021-01-01
Pariksha,Pune,Technology,2000000.0,bridge,2021-01-01
Express Stores,Gurugram,Technology,1000000.0,seed,2021-01-01
Avataar Ventures,Bangalore,Finance,100000000.0,undisclosed,2021-01-01
Zingbus,Gurugram,Transport,1100000.0,bridge,2021-01-01
Phable,Bangalore,Technology,12000000.0,series a,2021-01-01
Codingal,Bangalore,Technology,3982000.0,undisclosed,2021-01-01
Supply6,Bangalore,Technology,100000.0,seed,2021-01-01
Swajal,Gurugram,Technology,1600000.0,bridge,2021-01-01
BharatPe,Delhi,Finance,100000000.0,series d,2021-01-01
Filo,Delhi,Technology,260000.0,bridge,2021-01-01
Method & Madness,Mumbai,Technology,2000000.0,seed,2021-01-01
EduFund,Ahmedabad,Finance,300000.0,bridge,2021-01-01
Pepperfry,Mumbai,Technology,30000000.0,unstaged,2021-01-01
Zingavita,Chandigarh,Technology,400000.0,undisclosed,2021-01-01
Hypd Store,Delhi,Technology,1100000.0,bridge,2021-01-01
VerSe Innovation,Bangalore,Business Intelligence,1000000000.0,series h,2021-01-01
Supersourcing,Indore,Technology,200000.0,seed,2021-01-01
AutomataPi,Mumbai,Technology,400000.0,seed,2021-01-01
Newton School,Bangalore,Technology,5000000.0,series a,2021-01-01
TenderCuts,Chennai,Technology,15000000.0,undisclosed,2021-01-01
Siply,Bangalore,Finance,1000000.0,seed,2021-01-01
SarvaGram,Mumbai,Finance,10000000.0,series b,2021-01-01
Unlu,Gurugram,Media and Entertainment,1000000.0,seed,2021-01-01
GlobalFair,Gurugram,Technology,2000000.0,seed,2021-01-01
Eduvanz,Mumbai,Finance,10000000.0,unstaged,2021-01-01
OwO,Gurugram,Technology,200000.0,undisclosed,2021-01-01
Progcap,Delhi,Finance,1000000.0,unstaged,2021-01-01
ABL Workspaces,Delhi,Health,600000.0,bridge,2021-01-01
Nazara Technologies,Mumbai,Technology,10000000.0,undisclosed,2021-01-01
Scentials,Mumbai,Lifestyle,6000000.0,undisclosed,2021-01-01
SplashLearn,Gurugram,Technology,18000000.0,series c,2021-01-01
Maya,Bangalore,Technology,2200000.0,seed,2021-01-01
GoTo,Ghaziabad,Transport,150000.0,undisclosed,2021-01-01
MediBuddy,Bangalore,Technology,40000000.0,series b,2021-01-01
Zetwerk,Bangalore,Technology,120000000.0,series d,2021-01-01
Remedico,Hyderabad,Health,500000.0,undisclosed,2021-01-01
PrepBytes,Gurugram,Technology,3982000.0,undisclosed,2021-01-01
SATYA MicroCapital,Delhi,Finance,20000000.0,undisclosed,2021-01-01
YourPhysio,Nagpur,Technology,350000.0,bridge,2021-01-01
Aviom Housing Finance,Delhi,Finance,1000000.0,unstaged,2021-01-01
Hemp Horizons,Noida,Technology,200000.0,seed,2021-01-01
MPL,Bangalore,Technology,95000000.0,undisclosed,2021-01-01
Koo,Bangalore,Media and Entertainment,4100000.0,series a,2021-01-01
InnerHour,Mumbai,Health,5200000.0,series a,2021-01-01
Origo,Gurugram,Technology,10000000.0,unstaged,2021-01-01
ExMyB,Gurugram,Business Intelligence,913500.0,seed,2021-01-01
Elucidata,Delhi,Health,5000000.0,bridge,2021-01-01
Saveo,Bangalore,Technology,4000000.0,seed,2021-01-01
Qin1,Noida,Technology,1100000.0,bridge,2021-01-01
DotPe,Gurugram,Finance,8000000.0,seed,2021-01-01
Taskmo,Bangalore,Technology,1400000.0,undisclosed,2021-01-01
MasterMentors,Kolkata,Technology,1500000.0,undisclosed,2021-01-01
KIKO TV,Mumbai,Technology,1100000.0,bridge,2021-01-01
Quali55Care,Mumbai,Health,913500.0,seed,2021-01-01
Ruptok,Delhi,Finance,10000000.0,undisclosed,2021-01-01
RevFin,Delhi,Finance,3982000.0,undisclosed,2021-01-01
SeeVC,Delhi,Technology,1000000.0,seed,2021-01-01
Junio,Delhi,Technology,1000000.0,undisclosed,2021-01-01
VenWiz,Bangalore,Technology,300000.0,seed,2021-01-01
Vista Rooms,Mumbai,Health,1000000.0,undisclosed,2021-01-01
Makers Hive,Hyderabad,Technology,9000000.0,undisclosed,2021-01-01
Headfone,Bangalore,Media and Entertainment,3000000.0,seed,2021-01-01
Zouk,Mumbai,Beauty & Fashion,913500.0,seed,2021-01-01
MPL,Bangalore,Technology,5000000.0,undisclosed,2021-01-01
GrowFix,Bangalore,Finance,2000000.0,seed,2021-01-01
Bombay Shaving Company,Delhi,Beauty & Fashion,6000000.0,undisclosed,2021-01-01
Dunzo,Bangalore,Transport,40000000.0,series e,2021-01-01
BeyondSkool,Mumbai,Technology,2000000.0,seed,2021-01-01
Mindler,Delhi,Technology,1000000.0,bridge,2021-01-01
Fashinza,Gurugram,Technology,2600000.0,seed,2021-01-01
BharatPe,Delhi,Finance,6000000.0,unstaged,2021-01-01
Turnip,Bangalore,Technology,1600000.0,seed,2021-01-01
Furlenco,Bangalore,Lifestyle,2000000.0,undisclosed,2021-01-01
Inficold,Delhi,Energy,900000.0,bridge,2021-01-01
KIWI,Delhi,Technology,250000.0,seed,2021-01-01
Digit Insurance,Bangalore,Finance,3982000.0,undisclosed,2021-01-01
BharatPe,Delhi,Finance,10000000.0,unstaged,2021-01-01
MFine,Bangalore,Health,16000000.0,undisclosed,2021-01-01
Udayy,Gurugram,Technology,2500000.0,seed,2021-01-01
Lohum,Noida,Technology,7000000.0,undisclosed,2021-01-01
Darwinbox,Hyderabad,Business Intelligence,15000000.0,undisclosed,2021-01-01
DeHaat,Patna,Technology,30000000.0,series c,2021-01-01
Samunnati,Chennai,Technology,10000000.0,unstaged,2021-01-01
Biconomy,Delhi,Technology,1500000.0,seed,2021-01-01
True Elements,Pune,Technology,1000000.0,undisclosed,2021-01-01
Nao Spirits & Beverages Pvt Ltd,Delhi,Technology,2000000.0,series a,2021-01-01
PurpleTutor,Mumbai,Technology,300000.0,seed,2021-01-01
Karkhana.io,Mumbai,Technology,1500000.0,seed,2021-01-01
SSA Finserv,Mumbai,Finance,3000000.0,undisclosed,2021-01-01
CoinSwitch Kuber,Bangalore,Finance,15000000.0,series a,2021-01-01
Paperfly,Bangalore,Technology,11000000.0,undisclosed,2021-01-01
Infra.Market,Thane,Technology,6000000.0,unstaged,2021-01-01
ReadyAssist,Bangalore,Transport,1000000.0,seed,2021-01-01
Chalo,Mumbai,Technology,7000000.0,undisclosed,2021-01-01
Udaan,Bangalore,Technology,280000000.0,undisclosed,2021-01-01
Unacademy,Bangalore,Technology,50000000.0,undisclosed,2021-01-01
Ergos,Samsitpur,Technology,3000000.0,series a,2021-01-01
Bolkar,Bangalore,Business Intelligence,3982000.0,undisclosed,2021-01-01
Wright Research,Mumbai,Business Intelligence,1100000.0,bridge,2021-01-01
Knocksense,Lucknow,Media and Entertainment,200000.0,undisclosed,2021-01-01
Pariksha,Pune,Technology,1800000.0,undisclosed,2021-01-01
Toothsi,Mumbai,Health,5000000.0,series a,2021-01-01
